name,price,pioneer,modern,legacy,cEDH,edhPopularity,uuid,colorIdentity,flavorText,isPromo,keywords,manaValue,printings,rarity,subtypes,Legendary,text,types,variations
Hullbreaker Horror,6.03,0,0,0,0.14,23028,5f3a079c-4a97-52a1-bd9b-7d7b16cfd574,Blue,,FALSE,Flash,7,"CLB, DBL, PIP, PRM, PVOW, VOW, WOC",rare,"Kraken, Horror",FALSE,"Flash\nThis spell can't be countered.\nWhenever you cast a spell, choose up to one —\n• Return target spell you don't control to its owner's hand.\n• Return target nonland permanent to its owner's hand.",Creature,f89dec07-fa46-54e5-bc88-e9dc440b1cfd
Hullbreaker Horror,7.54,0,0,0,0.14,23028,5f9d05f6-a117-5119-a86f-71566792994b,Blue,,FALSE,Flash,7,"CLB, DBL, PIP, PRM, PVOW, VOW, WOC",rare,"Kraken, Horror",FALSE,"Flash\nThis spell can't be countered.\nWhenever you cast a spell, choose up to one —\n• Return target spell you don't control to its owner's hand.\n• Return target nonland permanent to its owner's hand.",Creature,
Hullbreaker Horror,9.41,0,0,0,0.14,23028,50919a06-d31c-5588-9b36-8ad4bcdaaef7,Blue,,TRUE,Flash,7,"CLB, DBL, PIP, PRM, PVOW, VOW, WOC",rare,"Kraken, Horror",FALSE,"Flash\nThis spell can't be countered.\nWhenever you cast a spell, choose up to one —\n• Return target spell you don't control to its owner's hand.\n• Return target nonland permanent to its owner's hand.",Creature,ac7d360f-3744-5777-a166-4e48aed4698f
Hullbreaker Horror,28.82,0,0,0,0.14,23028,f89dec07-fa46-54e5-bc88-e9dc440b1cfd,Blue,,FALSE,Flash,7,"CLB, DBL, PIP, PRM, PVOW, VOW, WOC",rare,"Kraken, Horror",FALSE,"Flash\nThis spell can't be countered.\nWhenever you cast a spell, choose up to one —\n• Return target spell you don't control to its owner's hand.\n• Return target nonland permanent to its owner's hand.",Creature,5f3a079c-4a97-52a1-bd9b-7d7b16cfd574
Hymn to Tourach,1.14,0,0,0.012,0,15370,967b14f4-949c-5d61-b697-ed6e57f6a2ae,Black,The priests plead for your anguish and pray for your despair.,FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",uncommon,,FALSE,Target player discards two cards at random.,Sorcery,
Hymn to Tourach,1.66,0,0,0.012,0,15370,c8481769-b9bb-5407-a1b2-c76a6f3692af,Black,The priests plead for your anguish and pray for your despair.,FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",mythic,,FALSE,Target player discards two cards at random.,Sorcery,
Hymn to Tourach,1.99,0,0,0.012,0,15370,db0bc61c-4550-5feb-a206-adb7aea9a414,Black,"""Tourach's power was such that his followers deified him after his death.""\n—*Sarpadian Empires, vol. II*",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"50dc0839-a44c-5413-bf40-7728725d9ba9, 979d285e-8498-516f-a788-01c6bc36b49f, 414aa928-67c8-59dc-9576-8aa7c0ee2777, 0c30f823-25b5-5b1c-9c8a-8d167411de60, 3a17273d-87b1-5246-85d5-f3250e3da07e, 13346ac9-755d-50e8-abd9-8365bce48c09, f6ff5679-3996-507c-8eed-fd944bafc697"
Hymn to Tourach,1.99,0,0,0.012,0,15370,3a17273d-87b1-5246-85d5-f3250e3da07e,Black,"""Tourach's power was such that his followers deified him after his death.""\n—*Sarpadian Empires, vol. II*",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"50dc0839-a44c-5413-bf40-7728725d9ba9, db0bc61c-4550-5feb-a206-adb7aea9a414, 979d285e-8498-516f-a788-01c6bc36b49f, 414aa928-67c8-59dc-9576-8aa7c0ee2777, 0c30f823-25b5-5b1c-9c8a-8d167411de60, 13346ac9-755d-50e8-abd9-8365bce48c09, f6ff5679-3996-507c-8eed-fd944bafc697"
Hymn to Tourach,2.49,0,0,0.012,0,15370,f6ff5679-3996-507c-8eed-fd944bafc697,Black,Members of the Order often played the Hymn on instruments made from their victims' bones.,FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"50dc0839-a44c-5413-bf40-7728725d9ba9, db0bc61c-4550-5feb-a206-adb7aea9a414, 979d285e-8498-516f-a788-01c6bc36b49f, 414aa928-67c8-59dc-9576-8aa7c0ee2777, 0c30f823-25b5-5b1c-9c8a-8d167411de60, 3a17273d-87b1-5246-85d5-f3250e3da07e, 13346ac9-755d-50e8-abd9-8365bce48c09"
Hymn to Tourach,2.49,0,0,0.012,0,15370,414aa928-67c8-59dc-9576-8aa7c0ee2777,Black,Members of the Order often played the Hymn on instruments made from their victims' bones.,FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"50dc0839-a44c-5413-bf40-7728725d9ba9, db0bc61c-4550-5feb-a206-adb7aea9a414, 979d285e-8498-516f-a788-01c6bc36b49f, 0c30f823-25b5-5b1c-9c8a-8d167411de60, 3a17273d-87b1-5246-85d5-f3250e3da07e, 13346ac9-755d-50e8-abd9-8365bce48c09, f6ff5679-3996-507c-8eed-fd944bafc697"
Hymn to Tourach,2.99,0,0,0.012,0,15370,979d285e-8498-516f-a788-01c6bc36b49f,Black,"Knowing the Hymn's power, the followers of Leitbur carefully guarded their pillaged transcriptions.",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"50dc0839-a44c-5413-bf40-7728725d9ba9, db0bc61c-4550-5feb-a206-adb7aea9a414, 414aa928-67c8-59dc-9576-8aa7c0ee2777, 0c30f823-25b5-5b1c-9c8a-8d167411de60, 3a17273d-87b1-5246-85d5-f3250e3da07e, 13346ac9-755d-50e8-abd9-8365bce48c09, f6ff5679-3996-507c-8eed-fd944bafc697"
Hymn to Tourach,2.99,0,0,0.012,0,15370,13346ac9-755d-50e8-abd9-8365bce48c09,Black,"Knowing the Hymn's power, the followers of Leitbur carefully guarded their pillaged transcriptions.",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"50dc0839-a44c-5413-bf40-7728725d9ba9, db0bc61c-4550-5feb-a206-adb7aea9a414, 979d285e-8498-516f-a788-01c6bc36b49f, 414aa928-67c8-59dc-9576-8aa7c0ee2777, 0c30f823-25b5-5b1c-9c8a-8d167411de60, 3a17273d-87b1-5246-85d5-f3250e3da07e, f6ff5679-3996-507c-8eed-fd944bafc697"
Hymn to Tourach,3.99,0,0,0.012,0,15370,50dc0839-a44c-5413-bf40-7728725d9ba9,Black,"""The eerie, wailing Hymn caused insanity even in hardened warriors.""\n—*Sarpadian Empires, vol. II*",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"db0bc61c-4550-5feb-a206-adb7aea9a414, 979d285e-8498-516f-a788-01c6bc36b49f, 414aa928-67c8-59dc-9576-8aa7c0ee2777, 0c30f823-25b5-5b1c-9c8a-8d167411de60, 3a17273d-87b1-5246-85d5-f3250e3da07e, 13346ac9-755d-50e8-abd9-8365bce48c09, f6ff5679-3996-507c-8eed-fd944bafc697"
Hymn to Tourach,3.99,0,0,0.012,0,15370,0c30f823-25b5-5b1c-9c8a-8d167411de60,Black,"""The eerie, wailing Hymn caused insanity even in hardened warriors.""\n—*Sarpadian Empires, vol. II*",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"50dc0839-a44c-5413-bf40-7728725d9ba9, db0bc61c-4550-5feb-a206-adb7aea9a414, 979d285e-8498-516f-a788-01c6bc36b49f, 414aa928-67c8-59dc-9576-8aa7c0ee2777, 3a17273d-87b1-5246-85d5-f3250e3da07e, 13346ac9-755d-50e8-abd9-8365bce48c09, f6ff5679-3996-507c-8eed-fd944bafc697"
Hymn to Tourach,0.34,0,0,0.012,0,15374,70b81f27-2508-5ae5-a86c-eaa599e76113,Black,Members of the Order often played the Hymn on instruments made from their victims' bones.,FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"d08f6e17-c983-5c32-815e-c66c8c90606e, 51e85858-a0cd-5435-92fe-cb8230e5af63, edcdc086-3283-5a89-81dd-1cc27d196ebe"
Hymn to Tourach,0.46,0,0,0.012,0,15374,51e85858-a0cd-5435-92fe-cb8230e5af63,Black,"""Tourach's power was such that his followers deified him after his death.""\n—*Sarpadian Empires, vol. II*",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"d08f6e17-c983-5c32-815e-c66c8c90606e, edcdc086-3283-5a89-81dd-1cc27d196ebe, 70b81f27-2508-5ae5-a86c-eaa599e76113"
Hymn to Tourach,0.54,0,0,0.012,0,15374,06a73dbe-d929-579f-93c7-061de79c24fb,Black,The priests plead for your anguish and pray for your despair.,FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",uncommon,,FALSE,Target player discards two cards at random.,Sorcery,
Hymn to Tourach,0.6,0,0,0.012,0,15374,edcdc086-3283-5a89-81dd-1cc27d196ebe,Black,"Knowing the Hymn's power, the followers of Leitbur carefully guarded their pillaged transcriptions.",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"d08f6e17-c983-5c32-815e-c66c8c90606e, 51e85858-a0cd-5435-92fe-cb8230e5af63, 70b81f27-2508-5ae5-a86c-eaa599e76113"
Hymn to Tourach,0.63,0,0,0.012,0,15374,d08f6e17-c983-5c32-815e-c66c8c90606e,Black,"""The eerie, wailing Hymn caused insanity even in hardened warriors.""\n—*Sarpadian Empires, vol. II*",FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,"51e85858-a0cd-5435-92fe-cb8230e5af63, edcdc086-3283-5a89-81dd-1cc27d196ebe, 70b81f27-2508-5ae5-a86c-eaa599e76113"
Hymn to Tourach,1.03,0,0,0.012,0,15374,55a69bd7-bf52-5a54-a008-09bbd1e6c891,Black,,FALSE,,2,"ATH, EMA, FEM, ME1, PLST, PRM, PTC, V13, VMA",common,,FALSE,Target player discards two cards at random.,Sorcery,
Ignoble Hierarch,1.51,0,0,0.024,0.12,22806,88f9a890-a436-5213-a18a-7371d657fd0f,"Black, Green, Red","He protects the fetid bog from light, life, and the hideous sound of laughter.",FALSE,Exalted,1,"M3C, MH2, PLST, PMH2, SLD",rare,"Goblin, Shaman",FALSE,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {B}, {R}, or {G}.",Creature,
Ignoble Hierarch,1.72,0,0,0.024,0.12,22806,db4d83e8-e345-58ed-9946-036e2fbd860c,"Black, Green, Red","Intention: Do a mirror image of the Noble Hierarch card, only this time with a goblin.",FALSE,Exalted,1,"M3C, MH2, PLST, PMH2, SLD",rare,"Goblin, Shaman",FALSE,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {B}, {R}, or {G}.",Creature,"9fe00ec6-4efb-5672-8361-45b31217f1fd, c2502044-3a73-55f5-ac09-a6265ae5cfae"
Ignoble Hierarch,1.72,0,0,0.024,0.12,22806,9fe00ec6-4efb-5672-8361-45b31217f1fd,"Black, Green, Red","He protects the fetid bog from light, life, and the hideous sound of laughter.",FALSE,Exalted,1,"M3C, MH2, PLST, PMH2, SLD",rare,"Goblin, Shaman",FALSE,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {B}, {R}, or {G}.",Creature,"db4d83e8-e345-58ed-9946-036e2fbd860c, c2502044-3a73-55f5-ac09-a6265ae5cfae"
Ignoble Hierarch,3.26,0,0,0.024,0.12,22806,50176721-9569-5e22-858a-2fd03ef88a4d,"Black, Green, Red","He protects the fetid bog from light, life, and the hideous sound of laughter.",TRUE,Exalted,1,"M3C, MH2, PLST, PMH2, SLD",rare,"Goblin, Shaman",FALSE,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {B}, {R}, or {G}.",Creature,f1e023e1-cb90-51b4-91d6-b4a7948d296c
Ignoble Hierarch,3.68,0,0,0.024,0.12,22806,c2502044-3a73-55f5-ac09-a6265ae5cfae,"Black, Green, Red","He protects the fetid bog from light, life, and the hideous sound of laughter.",FALSE,Exalted,1,"M3C, MH2, PLST, PMH2, SLD",rare,"Goblin, Shaman",FALSE,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {B}, {R}, or {G}.",Creature,"9fe00ec6-4efb-5672-8361-45b31217f1fd, db4d83e8-e345-58ed-9946-036e2fbd860c"
Ignoble Hierarch,4.06,0,0,0.024,0.12,22806,f1e023e1-cb90-51b4-91d6-b4a7948d296c,"Black, Green, Red","He protects the fetid bog from light, life, and the hideous sound of laughter.",TRUE,Exalted,1,"M3C, MH2, PLST, PMH2, SLD",rare,"Goblin, Shaman",FALSE,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {B}, {R}, or {G}.",Creature,50176721-9569-5e22-858a-2fd03ef88a4d
Ignoble Hierarch,18.86,0,0,0.024,0.12,22806,bdac9f73-e7c5-5caf-a071-29bede21016a,"Black, Green, Red",,TRUE,Exalted,1,"M3C, MH2, PLST, PMH2, SLD",rare,"Goblin, Shaman",FALSE,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\n{T}: Add {B}, {R}, or {G}.",Creature,
Imperial Recruiter,8.46,0,0,0,0.171,22969,de5b009e-2fd0-511f-8cf1-44a56f0ffedf,Red,A passionate recruiter will win a war before the first arrow flies.,FALSE,,3,"2XM, A25, J13, ME2, MH2, PRM, PTK",mythic,"Human, Advisor",FALSE,"When Imperial Recruiter enters, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle.",Creature,7e372f2d-5409-5916-95cc-4e1bc2137c1f
Imperial Recruiter,8.7,0,0,0,0.171,22969,4ade0c2f-99ee-5df4-9ec9-25ba1e730d72,Red,A passionate recruiter will win a war before the first arrow flies.,FALSE,,3,"2XM, A25, J13, ME2, MH2, PRM, PTK",mythic,"Human, Advisor",FALSE,"When Imperial Recruiter enters, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle.",Creature,
Imperial Recruiter,9.18,0,0,0,0.171,22969,60eb5e26-d3a0-55c4-bfbf-833f8d12e53f,Red,A passionate recruiter will win a war before the first arrow flies.,FALSE,,3,"2XM, A25, J13, ME2, MH2, PRM, PTK",mythic,"Human, Advisor",FALSE,"When Imperial Recruiter enters, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle.",Creature,
Imperial Recruiter,12.68,0,0,0,0.171,22969,7e372f2d-5409-5916-95cc-4e1bc2137c1f,Red,A passionate recruiter will win a war before the first arrow flies.,FALSE,,3,"2XM, A25, J13, ME2, MH2, PRM, PTK",mythic,"Human, Advisor",FALSE,"When Imperial Recruiter enters, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle.",Creature,de5b009e-2fd0-511f-8cf1-44a56f0ffedf
Imperial Recruiter,47.79,0,0,0,0.171,22969,e5701cfb-6f3d-5c99-a473-dd8d5226d53c,Red,,TRUE,,3,"2XM, A25, J13, ME2, MH2, PRM, PTK",rare,"Human, Advisor",FALSE,"When Imperial Recruiter enters, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle.",Creature,
Imperial Recruiter,128.34,0,0,0,0.171,22969,8e71a983-531a-5b54-b697-47ec0aabe503,Red,,FALSE,,3,"2XM, A25, J13, ME2, MH2, PRM, PTK",uncommon,"Human, Advisor",FALSE,"When Imperial Recruiter enters, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle.",Creature,
Imperial Seal,1099.92,0,0,0,0.433,22940,79d1f5fb-ee62-5bc8-b6ea-52400714263c,Black,"""If Heaven has placed it in your hands, it means that the throne is destined to be yours.""",FALSE,,1,"2X2, J16, ME2, PRM, PTK",rare,,FALSE,"Search your library for a card, then shuffle and put that card on top. You lose 2 life.",Sorcery,
Imperial Seal,89.43,0,0,0,0.433,22941,62abe9c7-9a6f-53a9-9d91-2767279cb5a5,Black,"""Your presence at the palace this evening is required.""\n—Letter from Queen Marchesa",FALSE,,1,"2X2, J16, ME2, PRM, PTK",mythic,,FALSE,"Search your library for a card, then shuffle and put that card on top. You lose 2 life.",Sorcery,"cc50fdf0-d575-5706-8437-8cbf0eb2de6a, 0ee631d7-2b00-56c9-ab26-87394e91cdac"
Imperial Seal,92.95,0,0,0,0.433,22941,cc50fdf0-d575-5706-8437-8cbf0eb2de6a,Black,"""Oh, for heaven's sake, of course it was a death threat! What did you think was in an envelope like that, a wedding invitation?""\n—Magistrate's assistant",FALSE,,1,"2X2, J16, ME2, PRM, PTK",mythic,,FALSE,"Search your library for a card, then shuffle and put that card on top. You lose 2 life.",Sorcery,"62abe9c7-9a6f-53a9-9d91-2767279cb5a5, 0ee631d7-2b00-56c9-ab26-87394e91cdac"
Imperial Seal,123.51,0,0,0,0.433,22941,0ee631d7-2b00-56c9-ab26-87394e91cdac,Black,"""Your presence at the palace this evening is required.""\n—Letter from Queen Marchesa",FALSE,,1,"2X2, J16, ME2, PRM, PTK",mythic,,FALSE,"Search your library for a card, then shuffle and put that card on top. You lose 2 life.",Sorcery,"62abe9c7-9a6f-53a9-9d91-2767279cb5a5, cc50fdf0-d575-5706-8437-8cbf0eb2de6a"
Imperial Seal,185.21,0,0,0,0.433,22941,1d754abc-7ca5-5564-936d-bdfe9707b91d,Black,"""If Heaven has placed it in your hands, it means that the throne is destined to be yours.""",TRUE,,1,"2X2, J16, ME2, PRM, PTK",rare,,FALSE,"Search your library for a card, then shuffle and put that card on top. You lose 2 life.",Sorcery,
Imposter Mech,3.39,0,0,0,0.08,21626,7ca993d1-3d6f-5b48-87e6-e870248a772e,Blue,The best way to fight evil is with its own weapons.,FALSE,Crew,2,"NEC, PRM",rare,Vehicle,FALSE,"You may have Imposter Mech enter as a copy of a creature an opponent controls, except it's a Vehicle artifact with crew 3 and it loses all other card types.\nCrew 3",Artifact,317b4a9c-79d4-5c25-93eb-e32e3f6ddf44
Imposter Mech,4.04,0,0,0,0.08,21626,317b4a9c-79d4-5c25-93eb-e32e3f6ddf44,Blue,,FALSE,Crew,2,"NEC, PRM",rare,Vehicle,FALSE,"You may have Imposter Mech enter as a copy of a creature an opponent controls, except it's a Vehicle artifact with crew 3 and it loses all other card types.\nCrew 3",Artifact,7ca993d1-3d6f-5b48-87e6-e870248a772e
Impulse,0.11,0.03,0,0,0,21662,bf3768b3-fc3c-5a3e-9c20-6b5845e88221,Blue,"""You call it luck. I call it preparation.""",FALSE,,2,"BBD, BTD, DDN, DMR, DMU, F01, GN3, PLST, PRM, V13, VIS, WC97, WC98",common,,FALSE,Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.,Instant,
Impulse,0.25,0.03,0,0,0,21662,66767441-6022-563b-9638-6c21f3ebde10,Blue,"""Controlling time ensures you need never look impulsive again.""\n—Teferi",FALSE,,2,"BBD, BTD, DDN, DMR, DMU, F01, GN3, PLST, PRM, V13, VIS, WC97, WC98",common,,FALSE,Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.,Instant,
Impulse,0.25,0.03,0,0,0,21662,5ee98205-1f4c-5647-b36b-e56d2915aa5c,Blue,"""Controlling time ensures you need never look impulsive again.""\n—Teferi",FALSE,,2,"BBD, BTD, DDN, DMR, DMU, F01, GN3, PLST, PRM, V13, VIS, WC97, WC98",common,,FALSE,Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.,Instant,
